Driver,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,LapNumber,AirTemp,TrackTemp,Humidity,WindSpeed,Round,SessionType,CircuitType,LapTimeSeconds,S1Seconds,S2Seconds,S3Seconds,TeamTier
LAW,Racing Bulls,0 days 00:01:14.097000,0 days 00:00:19.474000,0 days 00:00:34.977000,0 days 00:00:19.646000,SOFT,3.0,210.0,197.0,265.0,283.0,True,14.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,74.097,19.474,34.977,19.646,10.0
LAW,Racing Bulls,0 days 00:01:13.827000,0 days 00:00:19.465000,0 days 00:00:34.916000,0 days 00:00:19.446000,SOFT,5.0,209.0,199.0,266.0,282.0,True,16.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,73.827,19.465,34.916,19.446,10.0
LAW,Racing Bulls,0 days 00:01:13.471000,0 days 00:00:19.402000,0 days 00:00:34.709000,0 days 00:00:19.360000,SOFT,3.0,216.0,199.0,266.0,282.0,True,20.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,73.471,19.402,34.709,19.36,10.0
LAW,Racing Bulls,0 days 00:01:13.790000,0 days 00:00:19.430000,0 days 00:00:34.794000,0 days 00:00:19.566000,SOFT,3.0,208.0,199.0,265.0,281.0,True,24.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,73.79,19.43,34.794,19.566,10.0
LAW,Racing Bulls,0 days 00:01:13.412000,0 days 00:00:19.302000,0 days 00:00:34.755000,0 days 00:00:19.355000,SOFT,8.0,213.0,201.0,266.0,282.0,True,28.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,73.412,19.302,34.755,19.355,10.0
RUS,Mercedes,0 days 00:01:15.717000,0 days 00:00:22.063000,0 days 00:00:30.563000,0 days 00:00:23.091000,SOFT,2.0,275.0,277.0,289.0,334.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.717,22.063,30.563,23.091,3.0
RUS,Mercedes,0 days 00:01:15.228000,0 days 00:00:21.965000,0 days 00:00:30.343000,0 days 00:00:22.920000,SOFT,2.0,275.0,288.0,289.0,332.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.228,21.965,30.343,22.92,3.0
RUS,Mercedes,0 days 00:01:15.145000,0 days 00:00:21.943000,0 days 00:00:30.316000,0 days 00:00:22.886000,SOFT,3.0,274.0,278.0,286.0,329.0,True,9.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.145,21.943,30.316,22.886,3.0
RUS,Mercedes,0 days 00:01:14.679000,0 days 00:00:21.849000,0 days 00:00:30.115000,0 days 00:00:22.715000,SOFT,2.0,273.0,281.0,287.0,332.0,True,12.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,74.679,21.849,30.115,22.715,3.0
PIA,McLaren,0 days 00:01:16.138000,0 days 00:00:22.256000,0 days 00:00:30.923000,0 days 00:00:22.959000,SOFT,2.0,282.0,292.0,284.0,333.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.138,22.256,30.923,22.959,4.0
PIA,McLaren,0 days 00:01:16.352000,0 days 00:00:22.513000,0 days 00:00:30.799000,0 days 00:00:23.040000,SOFT,5.0,281.0,295.0,285.0,326.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.352,22.513,30.799,23.04,4.0
PIA,McLaren,0 days 00:01:15.518000,0 days 00:00:22.063000,0 days 00:00:30.527000,0 days 00:00:22.928000,SOFT,2.0,280.0,292.0,278.0,327.0,True,8.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.518,22.063,30.527,22.928,4.0
PIA,McLaren,0 days 00:01:15.176000,0 days 00:00:21.900000,0 days 00:00:30.556000,0 days 00:00:22.720000,SOFT,2.0,278.0,291.0,284.0,332.0,True,11.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.176,21.9,30.556,22.72,4.0
PIA,McLaren,0 days 00:01:15.090000,0 days 00:00:21.917000,0 days 00:00:30.255000,0 days 00:00:22.918000,SOFT,2.0,276.0,286.0,283.0,333.0,True,14.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.09,21.917,30.255,22.918,4.0
LEC,Ferrari,0 days 00:01:15.964000,0 days 00:00:22.209000,0 days 00:00:30.719000,0 days 00:00:23.036000,SOFT,2.0,268.0,287.0,269.0,329.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.964,22.209,30.719,23.036,2.0
LEC,Ferrari,0 days 00:01:15.281000,0 days 00:00:21.936000,0 days 00:00:30.493000,0 days 00:00:22.852000,SOFT,2.0,266.0,285.0,276.0,329.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.281,21.936,30.493,22.852,2.0
NOR,McLaren,0 days 00:01:16.287000,0 days 00:00:22.048000,0 days 00:00:31.021000,0 days 00:00:23.218000,SOFT,2.0,278.0,282.0,294.0,334.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.287,22.048,31.021,23.218,4.0
NOR,McLaren,0 days 00:01:16.021000,0 days 00:00:22.126000,0 days 00:00:30.874000,0 days 00:00:23.021000,SOFT,5.0,279.0,290.0,283.0,336.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.021,22.126,30.874,23.021,4.0
NOR,McLaren,0 days 00:01:15.361000,0 days 00:00:22.099000,0 days 00:00:30.425000,0 days 00:00:22.837000,SOFT,2.0,273.0,289.0,283.0,329.0,True,8.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.361,22.099,30.425,22.837,4.0
NOR,McLaren,0 days 00:01:15.001000,0 days 00:00:21.992000,0 days 00:00:30.237000,0 days 00:00:22.772000,SOFT,2.0,274.0,286.0,283.0,329.0,True,13.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.001,21.992,30.237,22.772,4.0
HAM,Ferrari,0 days 00:01:15.625000,0 days 00:00:22.018000,0 days 00:00:30.596000,0 days 00:00:23.011000,SOFT,2.0,266.0,297.0,279.0,332.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.625,22.018,30.596,23.011,2.0
HAM,Ferrari,0 days 00:01:15.418000,0 days 00:00:21.973000,0 days 00:00:30.503000,0 days 00:00:22.942000,SOFT,2.0,269.0,288.0,273.0,331.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.418,21.973,30.503,22.942,2.0
HAM,Ferrari,0 days 00:01:15.710000,0 days 00:00:22.157000,0 days 00:00:30.504000,0 days 00:00:23.049000,SOFT,4.0,267.0,294.0,274.0,329.0,True,10.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.71,22.157,30.504,23.049,2.0
HAM,Ferrari,0 days 00:01:14.743000,0 days 00:00:21.886000,0 days 00:00:30.008000,0 days 00:00:22.849000,SOFT,2.0,268.0,288.0,276.0,333.0,True,13.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,74.743,21.886,30.008,22.849,2.0
VER,Red Bull Racing,0 days 00:01:16.352000,0 days 00:00:22.037000,0 days 00:00:30.966000,0 days 00:00:23.349000,SOFT,2.0,277.0,285.0,282.0,333.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.352,22.037,30.966,23.349,1.0
VER,Red Bull Racing,0 days 00:01:15.484000,0 days 00:00:21.851000,0 days 00:00:30.517000,0 days 00:00:23.116000,SOFT,2.0,279.0,292.0,282.0,336.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.484,21.851,30.517,23.116,1.0
VER,Red Bull Racing,0 days 00:01:15.328000,0 days 00:00:21.921000,0 days 00:00:30.532000,0 days 00:00:22.875000,SOFT,2.0,280.0,291.0,281.0,329.0,True,8.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.328,21.921,30.532,22.875,1.0
VER,Red Bull Racing,0 days 00:01:15.021000,0 days 00:00:21.828000,0 days 00:00:30.184000,0 days 00:00:23.009000,SOFT,2.0,278.0,290.0,283.0,333.0,True,11.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.021,21.828,30.184,23.009,1.0
ANT,Mercedes,0 days 00:01:15.977000,0 days 00:00:22.179000,0 days 00:00:30.624000,0 days 00:00:23.174000,SOFT,2.0,270.0,282.0,286.0,332.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.977,22.179,30.624,23.174,3.0
ANT,Mercedes,0 days 00:01:15.295000,0 days 00:00:22.076000,0 days 00:00:30.339000,0 days 00:00:22.880000,SOFT,2.0,271.0,287.0,284.0,333.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.295,22.076,30.339,22.88,3.0
ANT,Mercedes,0 days 00:01:15.414000,0 days 00:00:22.082000,0 days 00:00:30.388000,0 days 00:00:22.944000,SOFT,4.0,273.0,289.0,287.0,328.0,True,10.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.414,22.082,30.388,22.944,3.0
ANT,Mercedes,0 days 00:01:14.998000,0 days 00:00:21.879000,0 days 00:00:30.204000,0 days 00:00:22.915000,SOFT,2.0,273.0,288.0,284.0,328.0,True,13.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,74.998,21.879,30.204,22.915,3.0
HAD,Red Bull Racing,0 days 00:01:16.427000,0 days 00:00:22.177000,0 days 00:00:30.899000,0 days 00:00:23.351000,SOFT,2.0,280.0,291.0,285.0,335.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.427,22.177,30.899,23.351,1.0
HAD,Red Bull Racing,0 days 00:01:15.754000,0 days 00:00:21.945000,0 days 00:00:30.694000,0 days 00:00:23.115000,SOFT,2.0,282.0,286.0,282.0,331.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.754,21.945,30.694,23.115,1.0
HAD,Red Bull Racing,0 days 00:01:15.650000,0 days 00:00:22.129000,0 days 00:00:30.482000,0 days 00:00:23.039000,SOFT,4.0,283.0,293.0,280.0,324.0,True,10.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.65,22.129,30.482,23.039,1.0
HAD,Red Bull Racing,0 days 00:01:15.077000,0 days 00:00:21.942000,0 days 00:00:30.212000,0 days 00:00:22.923000,SOFT,2.0,282.0,293.0,282.0,328.0,True,13.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.077,21.942,30.212,22.923,1.0
HUL,Audi,0 days 00:01:16.954000,0 days 00:00:22.455000,0 days 00:00:31.322000,0 days 00:00:23.177000,SOFT,2.0,277.0,284.0,284.0,328.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.954,22.455,31.322,23.177,10.0
HUL,Audi,0 days 00:01:16.066000,0 days 00:00:22.318000,0 days 00:00:30.739000,0 days 00:00:23.009000,SOFT,2.0,281.0,282.0,287.0,332.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.066,22.318,30.739,23.009,10.0
HUL,Audi,0 days 00:01:16.922000,0 days 00:00:22.330000,0 days 00:00:31.314000,0 days 00:00:23.278000,SOFT,5.0,281.0,288.0,285.0,329.0,True,8.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.922,22.33,31.314,23.278,10.0
HUL,Audi,0 days 00:01:15.768000,0 days 00:00:22.191000,0 days 00:00:30.655000,0 days 00:00:22.922000,SOFT,2.0,278.0,286.0,280.0,330.0,True,11.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.768,22.191,30.655,22.922,10.0
HUL,Audi,0 days 00:01:16.657000,0 days 00:00:22.418000,0 days 00:00:31.057000,0 days 00:00:23.182000,SOFT,5.0,279.0,281.0,281.0,330.0,True,16.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.657,22.418,31.057,23.182,10.0
LAW,Racing Bulls,0 days 00:01:16.673000,0 days 00:00:22.421000,0 days 00:00:30.995000,0 days 00:00:23.257000,SOFT,2.0,274.0,293.0,284.0,332.0,True,2.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.673,22.421,30.995,23.257,10.0
LAW,Racing Bulls,0 days 00:01:16.180000,0 days 00:00:22.134000,0 days 00:00:30.872000,0 days 00:00:23.174000,SOFT,2.0,283.0,286.0,278.0,331.0,True,5.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.18,22.134,30.872,23.174,10.0
LAW,Racing Bulls,0 days 00:01:15.585000,0 days 00:00:22.038000,0 days 00:00:30.610000,0 days 00:00:22.937000,SOFT,2.0,283.0,283.0,279.0,330.0,True,8.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,75.585,22.038,30.61,22.937,10.0
LAW,Racing Bulls,0 days 00:01:16.542000,0 days 00:00:22.438000,0 days 00:00:30.822000,0 days 00:00:23.282000,SOFT,5.0,279.0,291.0,275.0,331.0,True,13.0,30.723863636363635,50.1875,28.2625,2.3238636363636362,7,Q,permanent,76.542,22.438,30.822,23.282,10.0
