Driver,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,LapNumber,AirTemp,TrackTemp,Humidity,WindSpeed,Round,SessionType,CircuitType,LapTimeSeconds,S1Seconds,S2Seconds,S3Seconds,TeamTier,CircuitName,LapLengthKm,NumCorners,NumDRS,AvgSpeedKmh,MaxSpeedKmh,DownforceLevel,LapTimeSeconds_delta,LapTimeSeconds_pct,S1Seconds_delta,S1Seconds_pct,S2Seconds_delta,S2Seconds_pct,S3Seconds_delta,S3Seconds_pct,DriverFormDelta,CircuitTypeCode,SessionTypeCode,Driver_ANT,Driver_BEA,Driver_BOR,Driver_COL,Driver_GAS,Driver_HAD,Driver_HAM,Driver_HUL,Driver_LAW,Driver_LEC,Driver_LIN,Driver_NOR,Driver_PIA,Driver_RUS,Driver_SAI,Driver_VER,Team_Alpine,Team_Audi,Team_Ferrari,Team_Haas F1 Team,Team_McLaren,Team_Mercedes,Team_Racing Bulls,Team_Red Bull Racing,Team_Williams
LEC,Ferrari,0 days 00:01:28.733000,0 days 00:00:30.318000,0 days 00:00:33.566000,0 days 00:00:24.849000,MEDIUM,5.0,219.0,192.0,258.0,325.0,True,5.0,30.574576271186437,52.272881355932206,53.22203389830509,2.9949152542372883,4,SQ,permanent,88.733,30.318,33.566,24.849,2.0,Miami,5.412,19,3,215,320,3,-0.5395000000000039,-0.6043294407572364,-0.1609999999999978,-0.5282325535614614,-0.3305000000000007,-0.9750269201835017,-0.062000000000001165,-0.24888603428204875,-0.22168181818182206,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:28.470000,0 days 00:00:29.935000,0 days 00:00:33.771000,0 days 00:00:24.764000,MEDIUM,2.0,222.0,194.0,259.0,323.0,True,8.0,30.574576271186437,52.272881355932206,53.22203389830509,2.9949152542372883,4,SQ,permanent,88.47,29.935,33.771,24.764,2.0,Miami,5.412,19,3,215,320,3,-0.8025000000000091,-0.8989330420902395,-0.5440000000000005,-1.7848354604809886,-0.1255000000000024,-0.37024471553110905,-0.14700000000000202,-0.5901007587009836,-0.238764705882357,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:28.333000,0 days 00:00:29.967000,0 days 00:00:33.556000,0 days 00:00:24.810000,MEDIUM,5.0,223.0,194.0,258.0,328.0,True,11.0,30.574576271186437,52.272881355932206,53.22203389830509,2.9949152542372883,4,SQ,permanent,88.333,29.967,33.556,24.81,2.0,Miami,5.412,19,3,215,320,3,-0.9395000000000095,-1.052395754571687,-0.5120000000000005,-1.6798451392762246,-0.3405000000000058,-1.0045284911421704,-0.10100000000000264,-0.4054433784272114,-0.25878571428571845,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:28.239000,0 days 00:00:29.674000,0 days 00:00:33.761000,0 days 00:00:24.804000,SOFT,2.0,223.0,193.0,260.0,325.0,True,14.0,30.574576271186437,52.272881355932206,53.22203389830509,2.9949152542372883,4,SQ,permanent,88.239,29.674,33.761,24.804,2.0,Miami,5.412,19,3,215,320,3,-1.0335000000000036,-1.1576913383180751,-0.8049999999999997,-2.641162767807342,-0.1355000000000004,-0.3997462864897567,-0.10700000000000287,-0.42952912368031343,-0.28030555555555975,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:14.474000,0 days 00:00:21.107000,0 days 00:00:23.672000,0 days 00:00:29.695000,SOFT,11.0,246.0,283.0,269.0,322.0,True,6.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,74.474,21.107,23.672,29.695,2.0,Canada,4.361,14,3,210,328,2,0.9344999999999999,1.2707456536963126,0.16750000000000043,0.7999235893884784,0.3365000000000009,1.4420089563112037,0.37700000000000244,1.2858994474384422,-0.24747297297297705,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.825000,0 days 00:00:20.822000,0 days 00:00:23.518000,0 days 00:00:29.485000,SOFT,14.0,248.0,284.0,269.0,321.0,True,9.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.825,20.822,23.518,29.485,2.0,Canada,4.361,14,3,210,328,2,0.285499999999999,0.38822673529191654,-0.11749999999999972,-0.5611404283769895,0.182500000000001,0.7820702363352018,0.1670000000000016,0.569615935602707,-0.23344736842105662,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:14.325000,0 days 00:00:21.143000,0 days 00:00:23.510000,0 days 00:00:29.672000,SOFT,3.0,247.0,285.0,268.0,319.0,True,14.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,74.325,21.143,23.51,29.672,2.0,Canada,4.361,14,3,210,328,2,0.785499999999999,1.0681334520903718,0.2035000000000018,0.9718474653167544,0.17450000000000188,0.7477877054273613,0.35400000000000276,1.207449348523101,-0.20732051282051672,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.815000,0 days 00:00:20.920000,0 days 00:00:23.350000,0 days 00:00:29.545000,SOFT,5.0,249.0,286.0,267.0,323.0,True,16.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.815,20.92,23.35,29.545,2.0,Canada,4.361,14,3,210,328,2,0.27549999999999386,0.37462860095594047,-0.019499999999997186,-0.0931254327944659,0.014500000000001734,0.06213708727047518,0.22700000000000387,0.774268367555781,-0.19525000000000398,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.496000,0 days 00:00:20.862000,0 days 00:00:23.331000,0 days 00:00:29.303000,SOFT,3.0,249.0,287.0,272.0,323.0,True,20.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.496,20.862,23.331,29.303,2.0,Canada,4.361,14,3,210,328,2,-0.043500000000008754,-0.05915188436147751,-0.07750000000000057,-0.3701138995678052,-0.0045000000000001705,-0.019283923635663135,-0.014999999999997016,-0.05116310798825642,-0.19154878048780896,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.149000,0 days 00:00:20.768000,0 days 00:00:23.143000,0 days 00:00:29.238000,SOFT,3.0,247.0,286.0,269.0,321.0,True,24.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.149,20.768,23.143,29.238,2.0,Canada,4.361,14,3,210,328,2,-0.39050000000000296,-0.5310071458195975,-0.1714999999999982,-0.8190262422693866,-0.192499999999999,-0.8249233999699986,-0.0799999999999983,-0.2728699092707494,-0.19628571428571834,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:12.976000,0 days 00:00:20.656000,0 days 00:00:23.169000,0 days 00:00:29.151000,SOFT,3.0,250.0,283.0,270.0,321.0,True,28.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,72.976,20.656,23.169,29.151,2.0,Canada,4.361,14,3,210,328,2,-0.5635000000000048,-0.7662548698318655,-0.2835000000000001,-1.353900522935123,-0.1664999999999992,-0.7135051745195055,-0.16699999999999804,-0.5696159356026947,-0.2048255813953529,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:15.006000,0 days 00:00:21.499000,0 days 00:00:23.857000,0 days 00:00:29.650000,MEDIUM,3.0,244.0,283.0,269.0,321.0,True,3.0,19.979012345679013,41.37283950617284,24.243209876543208,1.388888888888889,5,SQ,permanent,75.006,21.499,23.857,29.65,2.0,Canada,4.361,14,3,210,328,2,0.9959999999999951,1.3457640859343265,0.39199999999999946,1.8572037712607168,0.35800000000000054,1.523469083790802,0.19200000000000017,0.6517754090569631,-0.177534090909095,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.965000,0 days 00:00:21.002000,0 days 00:00:23.597000,0 days 00:00:29.366000,MEDIUM,3.0,248.0,281.0,272.0,318.0,True,10.0,19.979012345679013,41.37283950617284,24.243209876543208,1.388888888888889,5,SQ,permanent,73.965,21.002,23.597,29.366,2.0,Canada,4.361,14,3,210,328,2,-0.045000000000001705,-0.06080259424402338,-0.10500000000000043,-0.497465295873409,0.09800000000000253,0.41703902293715706,-0.09199999999999875,-0.3123090501731236,-0.17458888888889293,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.554000,0 days 00:00:20.832000,0 days 00:00:23.403000,0 days 00:00:29.319000,MEDIUM,5.0,247.0,284.0,270.0,322.0,True,12.0,19.979012345679013,41.37283950617284,24.243209876543208,1.388888888888889,5,SQ,permanent,73.554,20.832,23.403,29.319,2.0,Canada,4.361,14,3,210,328,2,-0.45600000000000307,-0.6161329550060843,-0.2749999999999986,-1.302885298716059,-0.09600000000000009,-0.4085280224690417,-0.13899999999999935,-0.47185823884852796,-0.18070652173913446,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.858000,0 days 00:00:20.928000,0 days 00:00:23.433000,0 days 00:00:29.497000,SOFT,3.0,248.0,284.0,267.0,320.0,True,16.0,19.979012345679013,41.37283950617284,24.243209876543208,1.388888888888889,5,SQ,permanent,73.858,20.928,23.433,29.497,2.0,Canada,4.361,14,3,210,328,2,-0.15200000000000102,-0.2053776516686948,-0.1789999999999985,-0.8480598853460867,-0.06599999999999895,-0.2808630154474614,0.03900000000000148,0.13239187996470053,-0.180095744680855,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.410000,0 days 00:00:20.877000,0 days 00:00:23.375000,0 days 00:00:29.158000,SOFT,5.0,246.0,284.0,270.0,322.0,True,18.0,19.979012345679013,41.37283950617284,24.243209876543208,1.388888888888889,5,SQ,permanent,73.41,20.877,23.375,29.158,2.0,Canada,4.361,14,3,210,328,2,-0.6000000000000085,-0.8107012565869591,-0.23000000000000043,-1.0896858861988934,-0.12399999999999878,-0.5276820290225064,-0.29999999999999716,-1.0183990766514943,-0.18884375000000406,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:14.141000,0 days 00:00:19.496000,0 days 00:00:34.827000,0 days 00:00:19.818000,SOFT,3.0,212.0,195.0,262.0,280.0,True,3.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,74.141,19.496,34.827,19.818,2.0,Monaco,3.337,19,1,163,298,5,0.7420000000000044,1.0109129552173797,0.19599999999999795,1.0155440414507666,0.21699999999999875,0.6269864201097912,0.33100000000000307,1.698568276286771,-0.16984693877551407,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.399000,0 days 00:00:19.280000,0 days 00:00:34.613000,0 days 00:00:19.506000,SOFT,5.0,213.0,201.0,263.0,280.0,True,5.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,73.399,19.28,34.613,19.506,2.0,Monaco,3.337,19,1,163,298,5,0.0,0.0,-0.019999999999999574,-0.10362694300517913,0.0030000000000001137,0.008668015024559704,0.019000000000001904,0.09750089803459694,-0.1664500000000038,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.293000,0 days 00:00:19.297000,0 days 00:00:34.426000,0 days 00:00:19.570000,SOFT,8.0,215.0,204.0,263.0,280.0,True,8.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,73.293,19.297,34.426,19.57,2.0,Monaco,3.337,19,1,163,298,5,-0.10599999999999454,-0.14441613645961734,-0.0030000000000001137,-0.015544041450777792,-0.1839999999999975,-0.5316382548396346,0.08300000000000196,0.4259249756247856,-0.16526470588235656,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:12.928000,0 days 00:00:19.210000,0 days 00:00:34.396000,0 days 00:00:19.322000,SOFT,3.0,218.0,199.0,263.0,280.0,True,13.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,72.928,19.21,34.396,19.322,2.0,Monaco,3.337,19,1,163,298,5,-0.47100000000000364,-0.6416981157781491,-0.08999999999999986,-0.46632124352331533,-0.21399999999999864,-0.6183184050852316,-0.16499999999999915,-0.8467183250372,-0.17114423076923438,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:12.774000,0 days 00:00:19.074000,0 days 00:00:34.258000,0 days 00:00:19.442000,SOFT,6.0,219.0,203.0,263.0,280.0,True,16.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,72.774,19.074,34.258,19.442,2.0,Monaco,3.337,19,1,163,298,5,-0.625,-0.8515102385591083,-0.2259999999999991,-1.1709844559585445,-0.35199999999999676,-1.0170470962149574,-0.04499999999999815,-0.23092317955559172,-0.17970754716981488,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:13.300000,0 days 00:00:19.405000,0 days 00:00:34.492000,0 days 00:00:19.403000,SOFT,3.0,215.0,200.0,264.0,280.0,False,20.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,73.3,19.405,34.492,19.403,2.0,Monaco,3.337,19,1,163,298,5,-0.09900000000000375,-0.1348792217877679,0.10500000000000043,0.5440414507772042,-0.1180000000000021,-0.3409419242993415,-0.08399999999999963,-0.4310566018371203,-0.17821296296296651,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:12.351000,0 days 00:00:19.042000,0 days 00:00:34.035000,0 days 00:00:19.274000,SOFT,3.0,220.0,205.0,263.0,279.0,True,27.0,23.678571428571427,38.47619047619048,54.90952380952382,0.8583333333333334,6,Q,street,72.351,19.042,34.035,19.274,2.0,Monaco,3.337,19,1,163,298,5,-1.0480000000000018,-1.4278123680159154,-0.2579999999999991,-1.3367875647668348,-0.5750000000000028,-1.6613695463738885,-0.2129999999999974,-1.0930363832298324,-0.19402727272727624,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:15.964000,0 days 00:00:22.209000,0 days 00:00:30.719000,0 days 00:00:23.036000,SOFT,2.0,268.0,287.0,269.0,329.0,True,2.0,30.723863636363635,50.1875,28.2625,2.323863636363636,7,Q,permanent,75.964,22.209,30.719,23.036,2.0,Barcelona,4.657,14,2,213,322,3,0.3264999999999958,0.4316641877375585,0.1460000000000008,0.6617413769659648,0.1595000000000013,0.5219326232431857,0.027000000000001023,0.11734538658786137,-0.1847321428571464,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LEC,Ferrari,0 days 00:01:15.281000,0 days 00:00:21.936000,0 days 00:00:30.493000,0 days 00:00:22.852000,SOFT,2.0,266.0,285.0,276.0,329.0,True,5.0,30.723863636363635,50.1875,28.2625,2.323863636363636,7,Q,permanent,75.281,21.936,30.493,22.852,2.0,Barcelona,4.657,14,2,213,322,3,-0.35649999999999693,-0.47132705337960257,-0.1269999999999989,-0.5756243484566872,-0.06650000000000134,-0.21760827238665992,-0.15700000000000003,-0.6823416923812422,-0.18774561403509113,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
LIN,Racing Bulls,0 days 00:01:21.008000,0 days 00:00:28.767000,0 days 00:00:17.559000,0 days 00:00:34.682000,SOFT,2.0,257.0,299.0,310.0,296.0,True,2.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,81.008,28.767,17.559,34.682,10.0,Australia,5.278,16,4,218,320,3,0.9914999999999878,1.2391194316172136,0.708000000000002,2.5232545707259773,-0.007500000000000284,-0.04269490222867551,0.3569999999999993,1.0400582665695537,0.9914999999999878,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:20.409000,0 days 00:00:28.487000,0 days 00:00:17.454000,0 days 00:00:34.468000,SOFT,5.0,258.0,299.0,302.0,296.0,True,5.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.409,28.487,17.454,34.468,10.0,Australia,5.278,16,4,218,320,3,0.3924999999999983,0.49052382946017165,0.4280000000000008,1.5253572828682451,-0.11250000000000071,-0.6404235334301125,0.14300000000000068,0.41660597232338137,0.6919999999999931,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:20.436000,0 days 00:00:28.233000,0 days 00:00:17.546000,0 days 00:00:34.657000,SOFT,4.0,258.0,292.0,292.0,297.0,False,10.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,80.436,28.233,17.546,34.657,10.0,Australia,5.278,16,4,218,320,3,0.4194999999999993,0.5242668699580703,0.17400000000000304,0.6201218860258849,-0.02050000000000196,-0.11669939942505314,0.33199999999999363,0.9672250546248904,0.6011666666666619,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:19.971000,0 days 00:00:28.173000,0 days 00:00:17.380000,0 days 00:00:34.418000,SOFT,3.0,257.0,292.0,297.0,297.0,True,14.0,20.452631578947376,34.27263157894737,63.718947368421055,2.3547368421052632,1,Q,street,79.971,28.173,17.38,34.418,10.0,Australia,5.278,16,4,218,320,3,-0.04550000000000409,-0.05686327195016539,0.11400000000000077,0.4062867529135064,-0.18650000000000233,-1.0616799020863708,0.09299999999999642,0.2709395484340755,0.43949999999999534,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:31.634000,0 days 00:00:33.200000,0 days 00:00:40.763000,0 days 00:00:17.671000,SOFT,2.0,268.0,335.0,261.0,287.0,True,2.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,91.634,33.2,40.763,17.671,10.0,Japan,5.807,18,2,228,330,3,1.5409999999999968,1.7104547523114966,0.8490000000000038,2.624339278538542,0.7299999999999969,1.8234956161166958,-0.018000000000000682,-0.10175815478546375,0.6597999999999956,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:31,0 days 00:00:33.024000,0 days 00:00:40.248000,0 days 00:00:17.728000,SOFT,5.0,267.0,338.0,267.0,288.0,True,5.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,91.0,33.024,40.248,17.728,10.0,Japan,5.807,18,2,228,330,3,0.9069999999999965,1.0067374823793152,0.6730000000000018,2.0803066365800187,0.2149999999999963,0.5370569280343623,0.03900000000000148,0.22047600203517143,0.7009999999999957,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:30.781000,0 days 00:00:32.819000,0 days 00:00:40.268000,0 days 00:00:17.694000,SOFT,2.0,267.0,334.0,261.0,287.0,True,8.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,90.781,32.819,40.268,17.694,10.0,Japan,5.807,18,2,228,330,3,0.6880000000000024,0.7636553339327166,0.4680000000000035,1.4466322524806143,0.23499999999999943,0.5870157120375675,0.004999999999999005,0.028266154107066566,0.6991428571428538,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:30.694000,0 days 00:00:32.651000,0 days 00:00:40.327000,0 days 00:00:17.716000,SOFT,2.0,268.0,331.0,258.0,285.0,True,11.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,90.694,32.651,40.327,17.716,10.0,Japan,5.807,18,2,228,330,3,0.6009999999999991,0.6670884530429657,0.30000000000000426,0.927328366974759,0.29399999999999693,0.7343941248469935,0.027000000000001023,0.1526372321781956,0.686874999999997,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:30.109000,0 days 00:00:32.565000,0 days 00:00:40.043000,0 days 00:00:17.501000,SOFT,2.0,267.0,334.0,263.0,287.0,True,14.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,90.109,32.565,40.043,17.501,10.0,Japan,5.807,18,2,228,330,3,0.015999999999991132,0.01775942637051839,0.21399999999999864,0.6614942351086478,0.00999999999999801,0.024979392001593714,-0.18799999999999883,-1.062807394425908,0.6123333333333297,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:30.319000,0 days 00:00:32.548000,0 days 00:00:40.155000,0 days 00:00:17.616000,SOFT,2.0,268.0,331.0,260.0,286.0,True,20.0,16.538666666666668,29.666666666666668,51.586666666666666,1.7386666666666668,3,Q,permanent,90.319,32.548,40.155,17.616,10.0,Japan,5.807,18,2,228,330,3,0.2259999999999991,0.25085189748371023,0.19700000000000273,0.6089456276467582,0.12199999999999989,0.3047485824195036,-0.0730000000000004,-0.41268584996325625,0.5736999999999967,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:15.316000,0 days 00:00:21.617000,0 days 00:00:23.864000,0 days 00:00:29.835000,SOFT,9.0,253.0,289.0,274.0,325.0,True,3.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,75.316,21.617,23.864,29.835,10.0,Canada,4.361,14,3,210,328,2,1.7764999999999986,2.4157085647849095,0.677500000000002,3.2355118317056375,0.5285000000000011,2.2647896980994666,0.517000000000003,1.7634217886622658,0.6830454545454514,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:13.895000,0 days 00:00:20.938000,0 days 00:00:23.458000,0 days 00:00:29.499000,SOFT,3.0,253.0,286.0,276.0,320.0,True,7.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.895,20.938,23.458,29.499,10.0,Canada,4.361,14,3,210,328,2,0.35549999999999216,0.483413675643691,-0.0015000000000000568,-0.007163494830344836,0.12249999999999872,0.5249512545263599,0.18100000000000094,0.6173681697250868,0.6557499999999964,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:14.047000,0 days 00:00:21.040000,0 days 00:00:23.579000,0 days 00:00:29.428000,SOFT,5.0,251.0,288.0,279.0,323.0,False,9.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,74.047,21.04,23.579,29.428,10.0,Canada,4.361,14,3,210,328,2,0.5074999999999932,0.6901053175504227,0.10050000000000026,0.479954153633087,0.24350000000000094,1.043474534507514,0.11000000000000298,0.37519612524729856,0.64434615384615,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:14.785000,0 days 00:00:21.046000,0 days 00:00:23.406000,0 days 00:00:30.333000,SOFT,7.0,252.0,288.0,275.0,327.0,False,11.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,74.785,21.046,23.406,30.333,10.0,Canada,4.361,14,3,210,328,2,1.2454999999999927,1.6936476315449418,0.10650000000000048,0.5086081329544664,0.07049999999999912,0.30211480362537385,1.0150000000000006,3.4620369738727086,0.6872857142857102,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:13.572000,0 days 00:00:20.906000,0 days 00:00:23.356000,0 days 00:00:29.310000,SOFT,3.0,253.0,286.0,278.0,321.0,True,15.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.572,20.906,23.356,29.31,10.0,Canada,4.361,14,3,210,328,2,0.03249999999999886,0.04419393659189804,-0.033500000000000085,-0.15998471787769566,0.02050000000000196,0.08784898545135936,-0.007999999999999119,-0.027286990927072513,0.6436333333333295,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:13.548000,0 days 00:00:20.927000,0 days 00:00:23.343000,0 days 00:00:29.278000,SOFT,3.0,253.0,289.0,279.0,322.0,True,19.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.548,20.927,23.343,29.278,10.0,Canada,4.361,14,3,210,328,2,0.008499999999997954,0.011558414185570956,-0.01249999999999929,-0.059695790252867975,0.007500000000000284,0.032139872726105224,-0.03999999999999915,-0.1364349546353747,0.6039374999999962,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:13.492000,0 days 00:00:20.838000,0 days 00:00:23.320000,0 days 00:00:29.334000,SOFT,7.0,253.0,287.0,274.0,321.0,True,23.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.492,20.838,23.32,29.334,10.0,Canada,4.361,14,3,210,328,2,-0.04749999999999943,-0.06459113809585247,-0.10149999999999793,-0.48472981685330563,-0.015499999999999403,-0.06642240363394572,0.01600000000000179,0.05457398185415715,0.56561764705882,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LIN,Racing Bulls,0 days 00:01:13.280000,0 days 00:00:20.654000,0 days 00:00:23.309000,0 days 00:00:29.317000,SOFT,3.0,253.0,286.0,274.0,320.0,True,27.0,21.27594936708861,30.875949367088612,24.462025316455694,1.0759493670886076,5,Q,permanent,73.28,20.654,23.309,29.317,10.0,Canada,4.361,14,3,210,328,2,-0.25950000000000273,-0.35287158601840196,-0.285499999999999,-1.3634518493755772,-0.026499999999998636,-0.11356088363222831,-0.0009999999999976694,-0.0034108738658764903,0.5197777777777743,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
